event_date,scrip_name,action
1998-08-01,20th Century Finance Corporation Ltd.,in
1998-08-01,3M India Ltd.,in
1998-08-01,ABB India Ltd.,in
1998-08-01,ACC Ltd.,in
1998-08-01,AGC Networks Ltd.,in
1998-08-01,AP Paper Mills Ltd.,in
1998-08-01,APR Ltd.,in
1998-08-01,ATV Projects India Ltd.,in
1998-08-01,Aban Offshore Ltd.,in
1998-08-01,Abbott India Ltd.,in
1998-08-01,Adani Enterprises Ltd.,in
1998-08-01,Aditya Birla Nuvo Ltd.,in
1998-08-01,Ador Welding Ltd.,in
1998-08-01,Agro Tech Foods Ltd.,in
1998-08-01,Ahmednagar Forgings Ltd.,in
1998-08-01,Akzo Nobel India Ltd.,in
1998-08-01,Alembic Ltd.,in
1998-08-01,Alfa Laval (India) Ltd.,in
1998-08-01,Alpic Finance Ltd.,in
1998-08-01,Alpine Industries Ltd.,in
1998-08-01,Altos India Ltd.,in
1998-08-01,Ambalal Sarabhai Enterprises Ltd.,in
1998-08-01,Ambuja Cements Ltd.,in
1998-08-01,Amrut Industries Ltd.,in
1998-08-01,Andhra Valley Power Supply Co. Ltd.,in
1998-08-01,Apollo Hospitals Enterprises Ltd.,in
1998-08-01,Apollo Tyres Ltd.,in
1998-08-01,Apple Credit Corporation Ltd.,in
1998-08-01,Apple Finance Ltd.,in
1998-08-01,Aptech Ltd. (Erstwhile),in
1998-08-01,Arvind Ltd.,in
1998-08-01,Arvind Polycot Ltd.,in
1998-08-01,Ashok Leyland Finance Ltd.,in
1998-08-01,Ashok Leyland Ltd.,in
1998-08-01,Asian Coffee Ltd.,in
1998-08-01,Asian Electronics Ltd.,in
1998-08-01,Asian Hotels (North) Ltd.,in
1998-08-01,Asian Paints Ltd.,in
1998-08-01,Assam Company India Ltd.,in
1998-08-01,AstraZenca Pharma India Ltd.,in
1998-08-01,Atcom Technologies Ltd.,in
1998-08-01,Atlas Copco (India) Ltd.,in
1998-08-01,Atlas Cycle (Haryana) Ltd.,in
1998-08-01,Atul Ltd.,in
1998-08-01,Automotive Axles Ltd.,in
1998-08-01,Autoriders Finance Ltd.,in
1998-08-01,BASF India Ltd.,in
1998-08-01,BEML Ltd.,in
1998-08-01,BIL Industries Ltd.,in
1998-08-01,BPL Engineering Ltd.,in
1998-08-01,BPL Ltd.,in
1998-08-01,Bajaj Auto Ltd.,in
1998-08-01,Bajaj Finance Ltd.,in
1998-08-01,Bajaj Hindusthan Ltd.,in
1998-08-01,Bajaj Tempo Ltd.,in
1998-08-01,Balaji Distilleries Ltd.,in
1998-08-01,Ballarpur Industries Ltd.,in
1998-08-01,Balrampur Chini Mills Ltd.,in
1998-08-01,Bank of Baroda,in
1998-08-01,Bank of India,in
1998-08-01,Bannari Amman Sugars Ltd.,in
1998-08-01,Baroda Rayon Corporation Ltd.,in
1998-08-01,Bata India Ltd.,in
1998-08-01,Bayer Cropscience Ltd.,in
1998-08-01,Bell Ceramics Ltd.,in
1998-08-01,Berger Paints India Ltd.,in
1998-08-01,Bharat Bijlee Ltd.,in
1998-08-01,Bharat Electronics Ltd.,in
1998-08-01,Bharat Forge Ltd.,in
1998-08-01,Bharat Heavy Electricals Ltd.,in
1998-08-01,Bharat Petroleum Corporation Ltd.,in
1998-08-01,Bharti Telecom Ltd.-Suspended,in
1998-08-01,Binani Industries Ltd.,in
1998-08-01,Birla Corporation Ltd.,in
1998-08-01,Birla Global Finance Ltd.,in
1998-08-01,Birla Power Solutions Ltd.,in
1998-08-01,Blow Plast Ltd.,in
1998-08-01,Blue Star Ltd.,in
1998-08-01,Bombay Burmah Trading Corporation Ltd.,in
1998-08-01,Bombay Dyeing & Manufacturing Co. Ltd.,in
1998-08-01,Bongaigaon Refinery & Petrochemicals Ltd.,in
1998-08-01,Bosch Ltd.,in
1998-08-01,Brabourne Enterprises Ltd.,in
1998-08-01,Britannia Industries Ltd.,in
1998-08-01,Burroughs Wellcome (India) Ltd.,in
1998-08-01,CESC Ltd.,in
1998-08-01,CFL Capital Financial Services Ltd.,in
1998-08-01,CRISIL Ltd.,in
1998-08-01,Cable Corporation of India Ltd.,in
1998-08-01,Cabot India Ltd.,in
1998-08-01,Cadbury India Ltd.,in
1998-08-01,Caprihans India Ltd.,in
1998-08-01,Carborundum Universal Ltd.,in
1998-08-01,Carrier Aircon Ltd.,in
1998-08-01,Castrol (India) Ltd.,in
1998-08-01,Ceat Ltd.,in
1998-08-01,Centak Chemicals Ltd.,in
1998-08-01,Century Enka Ltd.,in
1998-08-01,Century Textile & Industries Ltd.,in
1998-08-01,Chambal Fertilizers & Chemicals Ltd.,in
1998-08-01,Cheminor Drugs Ltd.,in
1998-08-01,Chemplast Sanmar Ltd.,in
1998-08-01,Chennai Petroleum Corporation Ltd.,in
1998-08-01,Chicago Pneumatic India Ltd.,in
1998-08-01,Chowgule Steamships Ltd.,in
1998-08-01,Cipla Ltd.,in
1998-08-01,Clariant (India) Ltd.,in
1998-08-01,Clariant Chemicals (India) Ltd.,in
1998-08-01,Colgate Palmolive (India) Ltd.,in
1998-08-01,Core Healthcare Ltd.,in
1998-08-01,Cosmo Films Ltd.,in
1998-08-01,Crompton Greaves Ltd.,in
1998-08-01,Cummins India Ltd.,in
1998-08-01,DCL Polyesters Ltd.,in
1998-08-01,DCW Ltd.,in
1998-08-01,DIC India Ltd.,in
1998-08-01,Dabur India Ltd.,in
1998-08-01,Daewoo Motors India Ltd.,in
1998-08-01,Dalmia Bharat Sugar and Industries Ltd.,in
1998-08-01,Deepak Fertilisers & Petrochemicals Corp. Ltd.,in
1998-08-01,Denso India Ltd.,in
1998-08-01,Dewan Rubber Industries Ltd.,in
1998-08-01,Dhampur Sugar Mills Ltd.,in
1998-08-01,Dharamsi Morarji Chemical Co. Ltd.,in
1998-08-01,Digital Globalsoft Ltd.,in
1998-08-01,Digjam Ltd.,in
1998-08-01,Dr. Reddy's Laboratories Ltd.,in
1998-08-01,E.I.D. Parry (India) Ltd.,in
1998-08-01,EIH Ltd.,in
1998-08-01,ESAB India Ltd.,in
1998-08-01,Elecon Engineering Co. Ltd.,in
1998-08-01,Electrex (India) Ltd.,in
1998-08-01,Electrosteel Castings Ltd.,in
1998-08-01,Elgi Equipments Ltd.,in
1998-08-01,Escorts Ltd.,in
1998-08-01,Eskay K'n'IT (India) Ltd.,in
1998-08-01,Essar Oil Ltd.,in
1998-08-01,Essar Ports Ltd.,in
1998-08-01,Essar Steel Ltd.,in
1998-08-01,Essel Propack Ltd.,in
1998-08-01,Everest Industries Ltd.,in
1998-08-01,Excel Industries Ltd.- Arrangement,in
1998-08-01,Exide Industries Ltd.,in
1998-08-01,FDC Ltd.,in
1998-08-01,FGP Ltd.,in
1998-08-01,Fag Bearings India Ltd.,in
1998-08-01,Federal Bank Ltd.,in
1998-08-01,Federal-Mogul Goetze (India) Ltd.,in
1998-08-01,Finolex Cables Ltd.,in
1998-08-01,Finolex Industries Ltd.,in
1998-08-01,Flat Products Equipments (India) Ltd.,in
1998-08-01,Forbes Gokak Ltd.,in
1998-08-01,Foseco India Ltd.,in
1998-08-01,Fulford (India) Ltd.,in
1998-08-01,GAIL (India) Ltd.,in
1998-08-01,GHCL Ltd.,in
1998-08-01,GKN Driveshafts Ltd. -Delisted,in
1998-08-01,GTL Ltd.,in
1998-08-01,GTN Industries Ltd.,in
1998-08-01,Ganesh Benzoplast Ltd.,in
1998-08-01,Garden Silk Mills Ltd.,in
1998-08-01,Garware Polyester Ltd.,in
1998-08-01,Garware-Wall Ropes Ltd.,in
1998-08-01,German Remedies Ltd.,in
1998-08-01,Gillette India Ltd.,in
1998-08-01,GlaxoSmithkline Consumer Healthcare Ltd.,in
1998-08-01,Glaxosmithkline Pharmaceuticals Ltd.,in
1998-08-01,Godavari Fertilisers & Chemicals Ltd.,in
1998-08-01,Godfrey Phillips India Ltd.,in
1998-08-01,Godrej Industries Ltd.-Old,in
1998-08-01,Golden Tobacco Ltd.,in
1998-08-01,Good Value Marketing Co. Ltd.,in
1998-08-01,Goodricke Group Ltd.,in
1998-08-01,Goodyear India Ltd.,in
1998-08-01,Grasim Industries Ltd.,in
1998-08-01,Great Eastern Shipping Co. Ltd.,in
1998-08-01,Greaves Cotton Ltd.,in
1998-08-01,Grindwell Norton Ltd.,in
1998-08-01,Gujarat Alkalies & Chemicals Ltd.,in
1998-08-01,Gujarat Fluorochemicals Ltd.,in
1998-08-01,Gujarat Gas Co. Ltd.,in
1998-08-01,Gujarat Industries Power Co. Ltd.,in
1998-08-01,Gujarat Lease Financing Ltd.,in
1998-08-01,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,in
1998-08-01,Gujarat State Fertilizers & Chemicals Ltd.,in
1998-08-01,H.E.G. Ltd.,in
1998-08-01,HAMCO Mining & Smelting Ltd.,in
1998-08-01,HCL Infosystems Ltd.,in
1998-08-01,HDFC Bank Ltd.,in
1998-08-01,HIL Ltd.,in
1998-08-01,Harrisons Malayalam Ltd.,in
1998-08-01,HeidelbergCement India Ltd.,in
1998-08-01,Herbertsons Ltd.,in
1998-08-01,Hero MotoCorp Ltd.,in
1998-08-01,Himachal Fut Com Ltd.- Old,in
1998-08-01,Himatsingka Seide Ltd.,in
1998-08-01,Hind Lever Chemicals Ltd.,in
1998-08-01,Hind Syntex Ltd.,in
1998-08-01,Hindalco Industries Ltd.,in
1998-08-01,Hindustan Construction Co. Ltd.,in
1998-08-01,Hindustan Development Corporation Ltd.,in
1998-08-01,Hindustan Motors Ltd.,in
1998-08-01,Hindustan Oil Exploration Co. Ltd.,in
1998-08-01,Hindustan Organic Chemicals Ltd.,in
1998-08-01,Hindustan Petroleum Corporation Ltd.,in
1998-08-01,Hindustan Powerplus Ltd.,in
1998-08-01,Hindustan Unilever Ltd.,in
1998-08-01,Hindustan Zinc Ltd.,in
1998-08-01,Hitech Drilling Services India Ltd.,in
1998-08-01,Hoganas India Ltd.- Sus,in
1998-08-01,Honda SIEL Power Products Ltd.,in
1998-08-01,Honeywell Automation India Ltd.,in
1998-08-01,Hotel Leela Venture Ltd.,in
1998-08-01,Housing Development Finance Corporation Ltd.,in
1998-08-01,I G Petrochemicals Ltd.,in
1998-08-01,I T C Bhadrachalam Paper Boards Ltd.,in
1998-08-01,I T C Ltd.,in
1998-08-01,IBP Co. Ltd.,in
1998-08-01,ICICI Ltd.,in
1998-08-01,IDBI Bank Ltd.,in
1998-08-01,IDI Ltd.,in
1998-08-01,IFB Industries Ltd.,in
1998-08-01,IFCI Ltd.,in
1998-08-01,IP Rings Ltd.,in
1998-08-01,ISMT Ltd.,in
1998-08-01,ITC Hotels Ltd.,in
1998-08-01,ITD Cementation India Ltd.,in
1998-08-01,ITI Ltd.,in
1998-08-01,ITW Signode India Ltd.- Sus,in
1998-08-01,India Cements Ltd.,in
1998-08-01,India Glycols Ltd.,in
1998-08-01,India Gypsum Ltd.,in
1998-08-01,India Securities Ltd.,in
1998-08-01,Indian Aluminium Co. Ltd.,in
1998-08-01,Indian Card Clothing Co. Ltd.,in
1998-08-01,Indian Hotels Co. Ltd.,in
1998-08-01,Indian Organic Chemicals Ltd.,in
1998-08-01,Indian Petrochemicals Corporation Ltd.,in
1998-08-01,Indo Gulf Corporation Ltd.,in
1998-08-01,Indo Rama Synthetics (India) Ltd. - Old,in
1998-08-01,Industrial Oxygen Co. Ltd. -Sus,in
1998-08-01,Infomedia Press Ltd.,in
1998-08-01,Infosys Ltd.,in
1998-08-01,Ingersoll Rand (India) Ltd.,in
1998-08-01,International Travel House Ltd.,in
1998-08-01,Ion Exchange (India) Ltd.,in
1998-08-01,Ipca Laboratories Ltd.,in
1998-08-01,Ispat Alloys Ltd.,in
1998-08-01,J.B. Chemicals & Pharmaceuticals Ltd.,in
1998-08-01,JBF Industries Ltd.,in
1998-08-01,JCT Electronics Ltd.,in
1998-08-01,JCT Ltd.,in
1998-08-01,JD Orgochem Ltd.,in
1998-08-01,JK Lakshmi Cement Ltd.,in
1998-08-01,JK Tyre & Industries Ltd..,in
1998-08-01,JSW ISPAT Steel Ltd.,in
1998-08-01,Jagatjit Industries Ltd. -Sus,in
1998-08-01,Jain Irrigation Systems Ltd. (Old),in
1998-08-01,Jaiprakash Industries Ltd.- Suspended,in
1998-08-01,Jay Shree Tea & Industries Ltd.,in
1998-08-01,Jindal Iron & Steel Co. Ltd.,in
1998-08-01,Jindal Photo Ltd.,in
1998-08-01,Jindal Saw Ltd.,in
1998-08-01,Jindal Strips Ltd.- Merged,in
1998-08-01,Jyoti Structures Ltd.,in
1998-08-01,KSB Pumps Ltd.,in
1998-08-01,Kajaria Ceramics Ltd.,in
1998-08-01,Kalyani Steels Ltd.,in
1998-08-01,Kansai Nerolac Paints Ltd.,in
1998-08-01,Kerala Chemicals & Proteins Ltd.,in
1998-08-01,Kesoram Industries Ltd.,in
1998-08-01,Kinetic Engineering Ltd.,in
1998-08-01,Kinetic Motor Co. Ltd.,in
1998-08-01,Kirloskar Industries Ltd.,in
1998-08-01,Kitply Industries Ltd.,in
1998-08-01,Kochi Refineries Ltd.,in
1998-08-01,Kodak India Ltd. - Delisted,in
1998-08-01,Kopran Ltd.,in
1998-08-01,Kotak Mahindra Bank Ltd.,in
1998-08-01,Krishna Filaments Ltd.,in
1998-08-01,Krishna Lifestyle Technologies Ltd.,in
1998-08-01,LIC Housing Finance Ltd.,in
1998-08-01,LML Ltd.,in
1998-08-01,Lakshmi Machine Works Ltd.,in
1998-08-01,Larsen & Toubro Ltd.-Sus,in
1998-08-01,Linde India Ltd.,in
1998-08-01,Lloyds Finance Ltd.,in
1998-08-01,Lloyds Metals & Engineers Ltd.,in
1998-08-01,Lok Housing & Constructions Ltd.,in
1998-08-01,Lumax Industries Ltd.,in
1998-08-01,Lupin Chemicals Ltd.  (Erstwhile),in
1998-08-01,Lupin Laboratories Ltd.  (Erstwhile),in
1998-08-01,MRF Ltd.,in
1998-08-01,Madura Coats Ltd.,in
1998-08-01,Mafatlal Industries Ltd.,in
1998-08-01,Mahanagar Telephone Nigam Ltd.,in
1998-08-01,Maharashtra Scooters Ltd.,in
1998-08-01,Maharashtra Seamless Ltd.,in
1998-08-01,Mahindra & Mahindra Ltd.,in
1998-08-01,Mahindra Ugine Steel Co. Ltd.,in
1998-08-01,Mangalam Cement Ltd.,in
1998-08-01,Maral Overseas Ltd.,in
1998-08-01,Mardia Chemicals Ltd.,in
1998-08-01,Marico Ltd.,in
1998-08-01,Mastek Ltd.,in
1998-08-01,Max India Ltd.,in
1998-08-01,McDowell & Co. Ltd. (Old),in
1998-08-01,Merck Ltd.,in
1998-08-01,Merind Ltd.-Merged,in
1998-08-01,Micro Inks Ltd.,in
1998-08-01,Mirc Electronics Ltd.,in
1998-08-01,Modern Denim Ltd.,in
1998-08-01,Modern Syntex (India) Ltd.,in
1998-08-01,Modern Terry Towels Ltd.,in
1998-08-01,Modern Threads (India) Ltd.,in
1998-08-01,Modi Rubber Ltd.,in
1998-08-01,Modi Xerox Ltd.- Sus,in
1998-08-01,Modiluft Ltd.,in
1998-08-01,Morepen Laboratories Ltd.,in
1998-08-01,Mukand Ltd.- Old,in
1998-08-01,Munjal Showa Ltd.,in
1998-08-01,NEPC Agro Foods Ltd.,in
1998-08-01,NEPC India Ltd,in
1998-08-01,NIIT Ltd.-Sus,in
1998-08-01,NOCIL Ltd.,in
1998-08-01,Nagarjuna Fertilizers & Chemicals Ltd.,in
1998-08-01,Nahar Industrial Enterprises Ltd.,in
1998-08-01,Nahar Poly Films Ltd.,in
1998-08-01,Nahar Spinning Mills Ltd.,in
1998-08-01,National Aluminium Co. Ltd. (Old),in
1998-08-01,National Peroxide Ltd.,in
1998-08-01,Navneet Education Ltd.,in
1998-08-01,Nestle India Ltd.,in
1998-08-01,Nirma Ltd.,in
1998-08-01,Novartis India Ltd.,in
1998-08-01,OTIS Elevator Company (India) Ltd.,in
1998-08-01,Oil Country Tubular Ltd.,in
1998-08-01,Orchid Chemicals & Pharmaceuticals Ltd.,in
1998-08-01,Orient Paper & Industries Ltd.,in
1998-08-01,Oriental Bank of Commerce,in
1998-08-01,Oriental Hotels Ltd.,in
1998-08-01,Orkay Industries Ltd.,in
1998-08-01,Oswal Agro Mills Ltd.,in
1998-08-01,Oswal Chemicals & Fertilizers Ltd.,in
1998-08-01,Oudh Sugar Mills Ltd.,in
1998-08-01,PHIL Corporation Ltd.,in
1998-08-01,Parekh Platinum Ltd.,in
1998-08-01,Parke-Davis (India) Ltd.,in
1998-08-01,Patheja Forgings & Auto Parts Manufacturers Ltd.,in
1998-08-01,Peacock Industries Ltd.-old,in
1998-08-01,Peninsula Land Ltd.,in
1998-08-01,Pentamedia Graphics Ltd.,in
1998-08-01,Pfizer Ltd.,in
1998-08-01,Philips India Ltd.,in
1998-08-01,Phillips Carbon Black Ltd.,in
1998-08-01,Phoenix International Ltd.,in
1998-08-01,Pidilite Industries Ltd.,in
1998-08-01,Piramal Enterprises Ltd.,in
1998-08-01,Piramal Holdings Ltd.-Delisted,in
1998-08-01,Prakash Industries Ltd.,in
1998-08-01,Precision Fasteners Ltd.,in
1998-08-01,Premier Ltd.,in
1998-08-01,Prime Securities Ltd.,in
1998-08-01,Procter & Gamble Hygiene & Health Care Ltd.,in
1998-08-01,Pudumjee Pulp & Paper Mills Ltd.,in
1998-08-01,Punjab Alkalies & Chemicals Ltd.,in
1998-08-01,Punjab Chemicals & Crop Protection Ltd.,in
1998-08-01,Punjab Tractors Ltd.,in
1998-08-01,Punjab Wireless Systems Ltd.,in
1998-08-01,RPG Cables Ltd.,in
1998-08-01,RPG Transmission Ltd.,in
1998-08-01,RSWM Ltd.,in
1998-08-01,Raasi Cement Ltd.- Sus,in
1998-08-01,Rajinder Steels Ltd.,in
1998-08-01,Ranbaxy Laboratories Ltd.,in
1998-08-01,Rashtriya Chemicals & Fertilizers Ltd.,in
1998-08-01,Ravalgaon Sugar Farm Ltd.,in
1998-08-01,Raymond Ltd.,in
1998-08-01,Reckitt Benckiser (India) Ltd,in
1998-08-01,Recron Synthetics Ltd.,in
1998-08-01,Reliance Capital Ltd.,in
1998-08-01,Reliance Industrial Infrastructure Ltd.,in
1998-08-01,Reliance Industries Ltd.,in
1998-08-01,Reliance Infrastructure Ltd.,in
1998-08-01,Rhone-Poulenc (India) Ltd.,in
1998-08-01,Rico Auto Industries Ltd.,in
1998-08-01,Rolta India Ltd.,in
1998-08-01,Royal Cushion Vinyl Products Ltd.,in
1998-08-01,Ruchi Soya Industries Ltd.,in
1998-08-01,SIV Industries Ltd.,in
1998-08-01,SKF India Ltd.,in
1998-08-01,SOL Pharmaceuticals Ltd.,in
1998-08-01,SRF Ltd.,in
1998-08-01,Sakthi Sugars Ltd.,in
1998-08-01,Samtel Color Ltd.,in
1998-08-01,Sandvik Asia Ltd. - Delisted,in
1998-08-01,Sanghi Polysters Ltd.,in
1998-08-01,Sanofi India Ltd.,in
1998-08-01,Satyam Computer Services Ltd.,in
1998-08-01,Saurashtra Cement Ltd.,in
1998-08-01,Schenectady Beck India Ltd.,in
1998-08-01,Sesa Sterlite Ltd.,in
1998-08-01,Seshasayee Paper & Boards Ltd.,in
1998-08-01,Shaw Wallace & Co. Ltd.-Sus,in
1998-08-01,Shipping Corporation of India Ltd.,in
1998-08-01,Shree Cement Ltd.,in
1998-08-01,Shrenuj & Co. Ltd.,in
1998-08-01,Siemens Ltd.,in
1998-08-01,Smithkline Beecham Pharmaceuticals (I) Ltd.-Merged,in
1998-08-01,Snowcem India Ltd.,in
1998-08-01,Sona Koyo Steering Systems Ltd.,in
1998-08-01,Southern Petrochemicals Industries Corporation Ltd.,in
1998-08-01,Sree Rayalaseema Alkalies & Allied Chemicals Ltd.,in
1998-08-01,Standard Industries Ltd.- Delisted,in
1998-08-01,State Bank of India,in
1998-08-01,Steel Authority of India Ltd.,in
1998-08-01,Sterling Holiday Resorts (India) Ltd.-Delisted,in
1998-08-01,Sterlite Industries (India) Ltd (Erstwhile),in
1998-08-01,Styrolution ABS (India) Ltd.,in
1998-08-01,Sudarshan Chemical Industries Ltd.,in
1998-08-01,Summit Securities Ltd.- Old,in
1998-08-01,Sun Pharmaceutical Industries Ltd.,in
1998-08-01,Sundaram Clayton Ltd.- OLD,in
1998-08-01,Sundram Fasteners Ltd.,in
1998-08-01,Supreme Industries Ltd.,in
1998-08-01,Supreme Petrochem Ltd.,in
1998-08-01,Swaraj Engines Ltd.,in
1998-08-01,Synthetics & Chemicals Ltd.,in
1998-08-01,TCI Industries Ltd.,in
1998-08-01,TVS Suzuki Ltd. (old),in
1998-08-01,Tamil Nadu Newsprint & Papers Ltd.,in
1998-08-01,Tamilnadu Petroproducts Ltd.,in
1998-08-01,Tata Chemicals Ltd.,in
1998-08-01,Tata Communications Ltd.,in
1998-08-01,Tata Elxsi Ltd.,in
1998-08-01,Tata Finance Ltd.,in
1998-08-01,Tata Global Beverages Ltd.,in
1998-08-01,Tata Hydro-Electric Power Supply Co. Ltd.,in
1998-08-01,Tata Infotech Ltd.-Merged,in
1998-08-01,Tata Investment Corporation Ltd.,in
1998-08-01,Tata Motors Ltd.,in
1998-08-01,Tata Power Co. Ltd.,in
1998-08-01,Tata SSL Ltd.,in
1998-08-01,Tata Sponge Iron Ltd.,in
1998-08-01,Tata Steel Ltd.,in
1998-08-01,Textool Co. Ltd.- Merger,in
1998-08-01,The Ramco Cements Ltd.,in
1998-08-01,Thermax Ltd.,in
1998-08-01,Thiru Arooran Sugars Ltd.,in
1998-08-01,Thomas Cook (India) Ltd.,in
1998-08-01,Timex Watches Ltd.,in
1998-08-01,Timken India Ltd.,in
1998-08-01,Titan Industries Ltd.,in
1998-08-01,Torrent Pharmaceuticals Ltd.,in
1998-08-01,Torrent Power AEC Ltd.,in
1998-08-01,Transpek Industry Ltd.,in
1998-08-01,Trent Ltd.,in
1998-08-01,Trigyn Technologies Ltd.,in
1998-08-01,Triveni Engineering & Industries Ltd. (Old),in
1998-08-01,Tube Investments of India Ltd.,in
1998-08-01,UCAL Fuel Systems Ltd.,in
1998-08-01,UFLEX Ltd.,in
1998-08-01,Unitech Ltd.,in
1998-08-01,United Breweries Ltd.-Old,in
1998-08-01,United Phosphorous Ltd. -Sus,in
1998-08-01,Usha (India) Ltd.,in
1998-08-01,Usha Martin Ltd.,in
1998-08-01,Uttam Galva Steels Ltd.,in
1998-08-01,Uttam Value Steels Ltd.,in
1998-08-01,V.I.P. Industries Ltd.,in
1998-08-01,VLS Finance Ltd.,in
1998-08-01,VST Industries Ltd.,in
1998-08-01,Value Industries Ltd.,in
1998-08-01,Vardhman Holdings Ltd.,in
1998-08-01,Vardhman Textiles Ltd.,in
1998-08-01,Varun Shipping Co. Ltd.,in
1998-08-01,Vesuvius India Ltd.,in
1998-08-01,Videocon International Ltd.,in
1998-08-01,Vikas WSP Ltd.,in
1998-08-01,Vindhya Telelinks Ltd.,in
1998-08-01,Vinyl Chemicals (India) Ltd.,in
1998-08-01,Viral Filaments Ltd.,in
1998-08-01,Voltas Ltd.,in
1998-08-01,Warren Tea Ltd.,in
1998-08-01,Wartsila India Ltd.,in
